Unnamed: 0,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,ingredient_list,cleaned_ingredients,units,quantity,preparation_notes
127,Applesauce Pork Chops,15 mins,45 mins,1 hrs,2,,"1 tablespoon butter, 1  apple - peeled, cored, and sliced, ¼ cup chopped onion, 2  (1/2-inch thick) pork chops, ½ teaspoon salt,   ground black pepper to taste, ¾ cup applesauce, 2 tablespoons brown sugar, ½ teaspoon ground mustard, ⅛ teaspoon ground cinnamon","Preheat the oven to 375 degrees F (190 degrees C).
Melt butter in a large skillet over medium heat; cook and stir apple and onion in melted butter until tender, about 5 minutes. Transfer apple and onion mixture to a bowl.
Place pork chops in the same skillet over medium heat; cook until pork chops are browned, about 5 minutes per side. Place pork chops in a 9x9-inch baking dish; season with salt and black pepper.
Mix applesauce, brown sugar, mustard, and cinnamon into apple and onion mixture. Spoon over pork chops.
Bake, covered, in the preheated oven until pork chops are no longer pink in the center, 30 to 45 minutes. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C).",4.4,https://www.allrecipes.com/recipe/229254/applesauce-pork-chops/,/Main Dishes/Pork/Pork Chop Recipes/Baked/,"Total Fat 18g 23%, Saturated Fat 8g 40%, Cholesterol 78mg 26%, Sodium 674mg 29%, Total Carbohydrate 36g 13%, Dietary Fiber 3g 12%, Total Sugars 30g, Protein 24g, Vitamin C 6mg 31%, Calcium 47mg 4%, Iron 1mg 7%, Potassium 586mg 12%","Prep Time: 15 mins, Cook Time: 45 mins, Total Time: 1 hrs, Servings: 2",https://www.allrecipes.com/thmb/QtBVGxFx_JUg-Xyn1jLe18DHMYQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4570368-applesauce-pork-chops-Gary-Lee-Gillmeister-4x3-1-38244a0ed7684dc396b8396f6aaa08cc.jpg,½ teaspoon ground mustard,mustard,teaspoon,0.5,ground
127,Applesauce Pork Chops,15 mins,45 mins,1 hrs,2,,"1 tablespoon butter, 1  apple - peeled, cored, and sliced, ¼ cup chopped onion, 2  (1/2-inch thick) pork chops, ½ teaspoon salt,   ground black pepper to taste, ¾ cup applesauce, 2 tablespoons brown sugar, ½ teaspoon ground mustard, ⅛ teaspoon ground cinnamon","Preheat the oven to 375 degrees F (190 degrees C).
Melt butter in a large skillet over medium heat; cook and stir apple and onion in melted butter until tender, about 5 minutes. Transfer apple and onion mixture to a bowl.
Place pork chops in the same skillet over medium heat; cook until pork chops are browned, about 5 minutes per side. Place pork chops in a 9x9-inch baking dish; season with salt and black pepper.
Mix applesauce, brown sugar, mustard, and cinnamon into apple and onion mixture. Spoon over pork chops.
Bake, covered, in the preheated oven until pork chops are no longer pink in the center, 30 to 45 minutes. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C).",4.4,https://www.allrecipes.com/recipe/229254/applesauce-pork-chops/,/Main Dishes/Pork/Pork Chop Recipes/Baked/,"Total Fat 18g 23%, Saturated Fat 8g 40%, Cholesterol 78mg 26%, Sodium 674mg 29%, Total Carbohydrate 36g 13%, Dietary Fiber 3g 12%, Total Sugars 30g, Protein 24g, Vitamin C 6mg 31%, Calcium 47mg 4%, Iron 1mg 7%, Potassium 586mg 12%","Prep Time: 15 mins, Cook Time: 45 mins, Total Time: 1 hrs, Servings: 2",https://www.allrecipes.com/thmb/QtBVGxFx_JUg-Xyn1jLe18DHMYQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4570368-applesauce-pork-chops-Gary-Lee-Gillmeister-4x3-1-38244a0ed7684dc396b8396f6aaa08cc.jpg,⅛ teaspoon ground cinnamon,cinnamon,teaspoon,0.125,ground
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,3  cooked,,,3.0,
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,boneless chicken breast halves,boneless chicken breast halves,,,
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,diced,,,,diced
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,⅓ cup  dried cherries,cherries,cup,0.3333333333333333,
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,⅓ cup diced celery,celery,cup,0.3333333333333333,diced
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,⅓ cup toasted,,cup,0.3333333333333333,toasted
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,chopped pecans,pecans,,,chopped
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,⅓ cup low-fat mayonnaise,low fat mayonnaise,cup,0.3333333333333333,
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,1 tablespoon buttermilk,buttermilk,tablespoon,1.0,
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,½ teaspoon salt,salt,teaspoon,0.5,
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,½ teaspoon ground black pepper,black pepper,teaspoon,0.5,ground
177,Cherry Chicken Salad,15 mins,,45 mins,4,4 servings,"3  cooked, boneless chicken breast halves, diced, ⅓ cup  dried cherries, ⅓ cup diced celery, ⅓ cup toasted, chopped pecans, ⅓ cup low-fat mayonnaise, 1 tablespoon buttermilk, ½ teaspoon salt, ½ teaspoon ground black pepper, ⅓ cup cubed apples (Optional)","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",4.7,https://www.allrecipes.com/recipe/16225/cherry-chicken-salad/,/Salad/,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,⅓ cup cubed apples (Optional),apples optional,cup,0.3333333333333333,
234,Risotto with Fresh Figs and Prosciutto,10 mins,20 mins,30 mins,4,4 servings,"4 cups vegetable broth, 6 tablespoons butter, divided, 1 tablespoon extra-virgin olive oil, 1  green onion, finely chopped, 1 (12 ounce) package Arborio rice, ½ cup dry white wine, 14  small fresh figs, divided, 4 thin slices  prosciutto, finely chopped, 1 cup grated Pecorino-Romano cheese, or to taste","Heat vegetable stock in a large pot and keep warm over low heat.
Heat 2 tablespoons butter and 1 tablespoon olive oil in a large, heavy-bottomed saucepan over medium-low heat. Add green onion; cook and stir until softened, about 1 minute. Pour in rice and stir until coated in butter and oil and starting to toast, 2 to 3 minutes. Increase heat and pour in wine. Simmer until alcohol has evaporated and the wine is mostly absorbed. Reduce heat to medium and stir in 1 ladle of boiling broth. Continue stirring until the rice has absorbed the liquid and turned creamy. Once the liquid has been fully absorbed, add the next ladle. Repeat this process, stirring constantly until all liquid has been used or rice is tender yet firm to the bite (al dente). Stirring in the broth should take 12 to 15 minutes in all.
Meanwhile, chop 10 figs. Melt 2 tablespoons butter in a medium skillet and cook chopped figs until soft and coated in butter, 4 to 5 minutes. Crush figs gently with a wooden spoon while cooking. Stir in prosciutto. Add fig-prosciutto mixture to the risotto when there are about 5 minutes left to cook.
Remove risotto from heat; stir in remaining 2 tablespoons butter and grated Pecorino romano cheese. Let stand for a few minutes.
Divide risotto evenly onto 4 plates, garnishing each with a whole fig before serving.",5.0,https://www.allrecipes.com/recipe/266191/risotto-with-fresh-figs-and-prosciutto/,/Main Dishes/Rice/Risotto Recipes/,"Total Fat 30g 38%, Saturated Fat 16g 82%, Cholesterol 72mg 24%, Sodium 1083mg 47%, Total Carbohydrate 100g 36%, Dietary Fiber 6g 22%, Total Sugars 26g, Protein 17g, Vitamin C 4mg 18%, Calcium 320mg 25%, Iron 2mg 9%, Potassium 362mg 8%","Prep Time: 10 mins, Cook Time: 20 mins, Total Time: 30 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/fToQciXsEtySc6jOQSyWAM0R2KI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5573419-ca11bf31d4f241d49f3b76b16a3d6f18.jpg,4 cups vegetable broth,vegetable broth,cup,4.0,
234,Risotto with Fresh Figs and Prosciutto,10 mins,20 mins,30 mins,4,4 servings,"4 cups vegetable broth, 6 tablespoons butter, divided, 1 tablespoon extra-virgin olive oil, 1  green onion, finely chopped, 1 (12 ounce) package Arborio rice, ½ cup dry white wine, 14  small fresh figs, divided, 4 thin slices  prosciutto, finely chopped, 1 cup grated Pecorino-Romano cheese, or to taste","Heat vegetable stock in a large pot and keep warm over low heat.
Heat 2 tablespoons butter and 1 tablespoon olive oil in a large, heavy-bottomed saucepan over medium-low heat. Add green onion; cook and stir until softened, about 1 minute. Pour in rice and stir until coated in butter and oil and starting to toast, 2 to 3 minutes. Increase heat and pour in wine. Simmer until alcohol has evaporated and the wine is mostly absorbed. Reduce heat to medium and stir in 1 ladle of boiling broth. Continue stirring until the rice has absorbed the liquid and turned creamy. Once the liquid has been fully absorbed, add the next ladle. Repeat this process, stirring constantly until all liquid has been used or rice is tender yet firm to the bite (al dente). Stirring in the broth should take 12 to 15 minutes in all.
Meanwhile, chop 10 figs. Melt 2 tablespoons butter in a medium skillet and cook chopped figs until soft and coated in butter, 4 to 5 minutes. Crush figs gently with a wooden spoon while cooking. Stir in prosciutto. Add fig-prosciutto mixture to the risotto when there are about 5 minutes left to cook.
Remove risotto from heat; stir in remaining 2 tablespoons butter and grated Pecorino romano cheese. Let stand for a few minutes.
Divide risotto evenly onto 4 plates, garnishing each with a whole fig before serving.",5.0,https://www.allrecipes.com/recipe/266191/risotto-with-fresh-figs-and-prosciutto/,/Main Dishes/Rice/Risotto Recipes/,"Total Fat 30g 38%, Saturated Fat 16g 82%, Cholesterol 72mg 24%, Sodium 1083mg 47%, Total Carbohydrate 100g 36%, Dietary Fiber 6g 22%, Total Sugars 26g, Protein 17g, Vitamin C 4mg 18%, Calcium 320mg 25%, Iron 2mg 9%, Potassium 362mg 8%","Prep Time: 10 mins, Cook Time: 20 mins, Total Time: 30 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/fToQciXsEtySc6jOQSyWAM0R2KI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5573419-ca11bf31d4f241d49f3b76b16a3d6f18.jpg,6 tablespoons butter,butter,tablespoon,6.0,
234,Risotto with Fresh Figs and Prosciutto,10 mins,20 mins,30 mins,4,4 servings,"4 cups vegetable broth, 6 tablespoons butter, divided, 1 tablespoon extra-virgin olive oil, 1  green onion, finely chopped, 1 (12 ounce) package Arborio rice, ½ cup dry white wine, 14  small fresh figs, divided, 4 thin slices  prosciutto, finely chopped, 1 cup grated Pecorino-Romano cheese, or to taste","Heat vegetable stock in a large pot and keep warm over low heat.
Heat 2 tablespoons butter and 1 tablespoon olive oil in a large, heavy-bottomed saucepan over medium-low heat. Add green onion; cook and stir until softened, about 1 minute. Pour in rice and stir until coated in butter and oil and starting to toast, 2 to 3 minutes. Increase heat and pour in wine. Simmer until alcohol has evaporated and the wine is mostly absorbed. Reduce heat to medium and stir in 1 ladle of boiling broth. Continue stirring until the rice has absorbed the liquid and turned creamy. Once the liquid has been fully absorbed, add the next ladle. Repeat this process, stirring constantly until all liquid has been used or rice is tender yet firm to the bite (al dente). Stirring in the broth should take 12 to 15 minutes in all.
Meanwhile, chop 10 figs. Melt 2 tablespoons butter in a medium skillet and cook chopped figs until soft and coated in butter, 4 to 5 minutes. Crush figs gently with a wooden spoon while cooking. Stir in prosciutto. Add fig-prosciutto mixture to the risotto when there are about 5 minutes left to cook.
Remove risotto from heat; stir in remaining 2 tablespoons butter and grated Pecorino romano cheese. Let stand for a few minutes.
Divide risotto evenly onto 4 plates, garnishing each with a whole fig before serving.",5.0,https://www.allrecipes.com/recipe/266191/risotto-with-fresh-figs-and-prosciutto/,/Main Dishes/Rice/Risotto Recipes/,"Total Fat 30g 38%, Saturated Fat 16g 82%, Cholesterol 72mg 24%, Sodium 1083mg 47%, Total Carbohydrate 100g 36%, Dietary Fiber 6g 22%, Total Sugars 26g, Protein 17g, Vitamin C 4mg 18%, Calcium 320mg 25%, Iron 2mg 9%, Potassium 362mg 8%","Prep Time: 10 mins, Cook Time: 20 mins, Total Time: 30 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/fToQciXsEtySc6jOQSyWAM0R2KI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5573419-ca11bf31d4f241d49f3b76b16a3d6f18.jpg,divided,,,,divided
234,Risotto with Fresh Figs and Prosciutto,10 mins,20 mins,30 mins,4,4 servings,"4 cups vegetable broth, 6 tablespoons butter, divided, 1 tablespoon extra-virgin olive oil, 1  green onion, finely chopped, 1 (12 ounce) package Arborio rice, ½ cup dry white wine, 14  small fresh figs, divided, 4 thin slices  prosciutto, finely chopped, 1 cup grated Pecorino-Romano cheese, or to taste","Heat vegetable stock in a large pot and keep warm over low heat.
Heat 2 tablespoons butter and 1 tablespoon olive oil in a large, heavy-bottomed saucepan over medium-low heat. Add green onion; cook and stir until softened, about 1 minute. Pour in rice and stir until coated in butter and oil and starting to toast, 2 to 3 minutes. Increase heat and pour in wine. Simmer until alcohol has evaporated and the wine is mostly absorbed. Reduce heat to medium and stir in 1 ladle of boiling broth. Continue stirring until the rice has absorbed the liquid and turned creamy. Once the liquid has been fully absorbed, add the next ladle. Repeat this process, stirring constantly until all liquid has been used or rice is tender yet firm to the bite (al dente). Stirring in the broth should take 12 to 15 minutes in all.
Meanwhile, chop 10 figs. Melt 2 tablespoons butter in a medium skillet and cook chopped figs until soft and coated in butter, 4 to 5 minutes. Crush figs gently with a wooden spoon while cooking. Stir in prosciutto. Add fig-prosciutto mixture to the risotto when there are about 5 minutes left to cook.
Remove risotto from heat; stir in remaining 2 tablespoons butter and grated Pecorino romano cheese. Let stand for a few minutes.
Divide risotto evenly onto 4 plates, garnishing each with a whole fig before serving.",5.0,https://www.allrecipes.com/recipe/266191/risotto-with-fresh-figs-and-prosciutto/,/Main Dishes/Rice/Risotto Recipes/,"Total Fat 30g 38%, Saturated Fat 16g 82%, Cholesterol 72mg 24%, Sodium 1083mg 47%, Total Carbohydrate 100g 36%, Dietary Fiber 6g 22%, Total Sugars 26g, Protein 17g, Vitamin C 4mg 18%, Calcium 320mg 25%, Iron 2mg 9%, Potassium 362mg 8%","Prep Time: 10 mins, Cook Time: 20 mins, Total Time: 30 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/fToQciXsEtySc6jOQSyWAM0R2KI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5573419-ca11bf31d4f241d49f3b76b16a3d6f18.jpg,1 tablespoon extra-virgin olive oil,extra - virgin olive oil,tablespoon,1.0,
